file_path,document_type,confidence,method
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0185.gitignore,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0186.gitattributes,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0187.gitattributes,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0188.gitignore,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0189.git,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0190.git,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0191.gitignore,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0192.gitignore,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0193.gitattributes,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0194.gitattributes,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0195.gitattributes,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0196.gitattributes,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0197.gitignore,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0198.gitignore,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\git_metadata\git_metadata_0199.git,git_metadata,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0000.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0001.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0002.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0003.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0004.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0005.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0006.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0007.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0008.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0009.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0010.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0011.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0012.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0013.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0014.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0015.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0016.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0017.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0018.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0019.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0020.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0021.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0022.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0023.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0024.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0025.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0026.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0027.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0028.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0029.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0030.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0031.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0032.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0033.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0034.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0035.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0036.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0037.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0038.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0039.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0040.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0041.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0042.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0043.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0044.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0045.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0046.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0047.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0048.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0049.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0050.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0051.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0052.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0053.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0054.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0055.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0056.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0057.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0058.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0059.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0060.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0061.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0062.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0063.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0064.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0065.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0066.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0067.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0068.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0069.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0070.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0071.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0072.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0073.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0074.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0075.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0076.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0077.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0078.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0079.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0080.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0081.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0082.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0083.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0084.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0085.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0086.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0087.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0088.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0089.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0090.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0091.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0092.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0093.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0094.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0095.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0096.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0097.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0098.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0099.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0100.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0101.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0102.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0103.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0104.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0105.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0106.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0107.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0108.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0109.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0110.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0111.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0112.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0113.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0114.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0115.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0116.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0117.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0118.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0119.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0120.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0121.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0122.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0123.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0124.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0125.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0126.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0127.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0128.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0129.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0130.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0131.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0132.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0133.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0134.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0135.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0136.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0137.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0138.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0139.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0140.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0141.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0142.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0143.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0144.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0145.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0146.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0147.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0148.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0149.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0150.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0151.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0152.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0153.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0154.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0155.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0156.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0157.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0158.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0159.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0160.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0161.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0162.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0163.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0164.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0165.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0166.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0167.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0168.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0169.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0170.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0171.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0172.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0173.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0174.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0175.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0176.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0177.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0178.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0179.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0180.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0181.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0182.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0183.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0184.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0185.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0186.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0187.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0188.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0189.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0190.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0191.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0192.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0193.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0194.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0195.pdf,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0196.docx,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0197.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0198.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\legal_document\legal_document_0199.txt,legal_document,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\media_audio\media_audio_0000.mp3,media_audio,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\media_audio\media_audio_0001.wav,media_audio,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\media_audio\media_audio_0002.flac,media_audio,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\media_audio\media_audio_0003.flac,media_audio,1.0,synthetic
