id,filename,current_type,confidence,suggested_types,reason,correct_type,notes,filepath
812,Programming State 21.05.2025.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Programming State 21.05.2025.pdf
829,Rear_Axle_Support_Inspection.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Rear_Axle_Support_Inspection.pdf
835,Removing and installing front bumper trim.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing front bumper trim.pdf
836,Removing and installing or replacing left headlight (adaptive headlight).pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing or replacing left headlight (adaptive headlight).pdf
837,Removing and installing replacing fan cowl with electric fan N51.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing replacing fan cowl with electric fan N51.pdf
838,Removing and installing replacing rear underbody protection.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing replacing rear underbody protection.pdf
842,Removing and installing-replacing footwell module (8 FRU).pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing-replacing footwell module (8 FRU).pdf
843,Removing and installing-replacing front stabilizer.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing-replacing front stabilizer.pdf
845,Removing and installing-replacing heater-air conditioner operator unit (version without CCC-ASK).pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing-replacing heater-air conditioner operator unit (version without CCC-ASK).pdf
846,Removing and installing-replacing push rod (anti-roll bar) for left-right anti roll bar.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing-replacing push rod (anti-roll bar) for left-right anti roll bar.pdf
847,Removing and installing-replacing radio receiver.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing-replacing radio receiver.pdf
848,"Removing and installing-replacing side trim panel, footwell, on A-pillar, left (driver side).pdf",general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Removing and installing-replacing side trim panel, footwell, on A-pillar, left (driver side).pdf"
840,Removing and installing.replacing coolant thermostat (N51).pdf,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Removing and installing.replacing coolant thermostat (N51).pdf
852,Replacing control unit for right xenon headlight.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Replacing control unit for right xenon headlight.pdf
853,Replacing left-right swivel bearing.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Replacing left-right swivel bearing.pdf
858,Requirements made of engine coolant.pdf,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Requirements made of engine coolant.pdf
859,Requirements made of engine coolant_2.pdf,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Requirements made of engine coolant_2.pdf
989,Riken RAPTOR ZR A.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Riken RAPTOR ZR A.docx
1046,SUMITOMO HTR Z5.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\SUMITOMO HTR Z5.docx
1000,Service - engine oil (N51)_2.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Service - engine oil (N51)_2.pdf
1005,"Since Nov 16, 2024.CSV",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Since Nov 16, 2024.CSV"
1007,"Sr. Satellite Test Engineer, Integrated...esting - Job ID_ 3034813 _ Amazon.pdf",general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Sr. Satellite Test Engineer, Integrated...esting - Job ID_ 3034813 _ Amazon.pdf"
1033,"Statement closed Aug 15, 2024.CSV",general_document,1.00,financial_invoice OR financial_statement OR financial_receipt,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Statement closed Aug 15, 2024.CSV"
1034,"Statement closed Jul 15, 2024.CSV",general_document,1.00,financial_invoice OR financial_statement OR financial_receipt,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Statement closed Jul 15, 2024.CSV"
1035,"Statement closed Jun 17, 2024.CSV",general_document,1.00,financial_invoice OR financial_statement OR financial_receipt,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Statement closed Jun 17, 2024.CSV"
1036,"Statement closed Nov 15, 2024.CSV",general_document,1.00,financial_invoice OR financial_statement OR financial_receipt,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Statement closed Nov 15, 2024.CSV"
1037,"Statement closed Oct 15, 2024.CSV",general_document,1.00,financial_invoice OR financial_statement OR financial_receipt,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Statement closed Oct 15, 2024.CSV"
1038,"Statement closed Sep 16, 2024.CSV",general_document,1.00,financial_invoice OR financial_statement OR financial_receipt,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Statement closed Sep 16, 2024.CSV"
1053,TEMPLATE -- Market Value Analysis.xlsx,general_document,1.00,personal_career_tool OR personal_finance_tool,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\TEMPLATE -- Market Value Analysis.xlsx
1059,TEMPLATE--Wheel Fitment.xlsx,general_document,1.00,personal_career_tool OR personal_finance_tool,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\TEMPLATE--Wheel Fitment.xlsx
1070,The_Amazing_Power_of_Empathy_Blog_Post.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\The_Amazing_Power_of_Empathy_Blog_Post.pdf
1072,Tightning Torque Slip control system (DSC).pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Tightning Torque Slip control system (DSC).pdf
1073,Tightning Torque Spring Struts.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Tightning Torque Spring Struts.pdf
1076,Tire Rack - Order Number FH47906.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Tire Rack - Order Number FH47906.pdf
1077,Tire Rack - Order Number FK08723.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Tire Rack - Order Number FK08723.pdf
1079,Torque specification Anti-roll bar.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Torque specification Anti-roll bar.pdf
1081,"Transmission housing, transmission oil sump.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Transmission housing, transmission oil sump.pdf"
1082,Untitled.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Untitled.txt
1084,Use new steering arm mounting bolts.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Use new steering arm mounting bolts.docx
1085,User Information Field 21.05.2025.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\User Information Field 21.05.2025.pdf
1094,Vehicle Data 20.05.2025.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Vehicle Data 20.05.2025.pdf
1112,"[3' E92 328i] Parts Diagram, Engine.docx",general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\[3' E92 328i] Parts Diagram, Engine.docx"
1113,"[3' E92 328i] Parts Diagram, Engine.pdf",general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\[3' E92 328i] Parts Diagram, Engine.pdf"
1114,[P118956] Vehicle Diagnostic Report 20201205.pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\[P118956] Vehicle Diagnostic Report 20201205.pdf
197,a02afaa9-f7a3-4b9b-9587-987d8cd1d45e.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\a02afaa9-f7a3-4b9b-9587-987d8cd1d45e.pdf
200,accounts.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\accounts.xlsx
234,bcr_f_08_br.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\bcr_f_08_br.pdf
252,bmw-models.xlsx,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\bmw-models.xlsx
245,bmw_project.pdf,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\bmw_project.pdf
261,brakes.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\brakes.docx
264,build_thread_20201027.docx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\build_thread_20201027.docx
266,build_thread_20201102.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_20201102.docx
267,build_thread_20201105.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_20201105.docx
268,build_thread_20201116.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_20201116.docx
269,build_thread_20201119.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_20201119.docx
270,build_thread_20201120.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_20201120.docx
271,build_thread_20201130.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_20201130.docx
275,build_thread_2020216.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_2020216.docx
276,build_thread_2020217.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_2020217.docx
277,build_thread_2020218.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_2020218.docx
278,build_thread_2020219.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_2020219.docx
279,build_thread_2020220.docx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\build_thread_2020220.docx
280,build_thread_2020221.docx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\build_thread_2020221.docx
281,build_thread_2020222.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_2020222.docx
282,build_thread_2020223.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_2020223.docx
283,build_thread_2020224.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\build_thread_2020224.docx
323,compression_test.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\compression_test.xlsx
328,copart-fees-calcualtor.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\copart-fees-calcualtor.xlsx
340,cost_summary_tooling.xlsx,general_document,1.00,personal_career_tool OR personal_finance_tool,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\cost_summary_tooling.xlsx
399,deletion-checklist.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\deletion-checklist.txt
404,disassembly-notes.docx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\disassembly-notes.docx
460,engine-rebuild-notes.docx,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\engine-rebuild-notes.docx
463,error_memory_report_1.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\error_memory_report_1.pdf
465,estimate.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\estimate.xlsx
468,export-analysis-summary.txt,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\export-analysis-summary.txt
472,failed-files-retry.log,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\failed-files-retry.log
597,form-1-individual-application-for-incose-csep Fleming.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-1-individual-application-for-incose-csep Fleming.pdf
598,form-1-individual-application-for-incose-csep Fleming_1.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-1-individual-application-for-incose-csep Fleming_1.pdf
602,form-1-individual-application-for-incose-csep-good-example.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-1-individual-application-for-incose-csep-good-example.pdf
603,form-1-individual-application-for-incose-csep-good-example_1.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-1-individual-application-for-incose-csep-good-example_1.pdf
599,form-1-individual-application-for-incose-csep.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-1-individual-application-for-incose-csep.pdf
600,form-1-individual-application-for-incose-csep_1.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-1-individual-application-for-incose-csep_1.pdf
601,form-1-individual-application-for-incose-csepae54ee8472db67488e78ff000036190a.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-1-individual-application-for-incose-csepae54ee8472db67488e78ff000036190a.pdf
608,form-4b-csep-esep-reference-example.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-4b-csep-esep-reference-example.pdf
609,form-4b-csep-esep-reference-example_1.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\form-4b-csep-esep-reference-example_1.pdf
613,hardware.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\hardware.xlsx
641,latest_bmw_project.docx,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\latest_bmw_project.docx
647,main_group.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group.xlsx
648,main_group_2.xlsx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\main_group_2.xlsx
655,main_group_EXHAUST_SYSTEM.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_EXHAUST_SYSTEM.xlsx
649,main_group_brakes.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_brakes.xlsx
653,main_group_engine-and-transmission-suspension.xlsx,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_engine-and-transmission-suspension.xlsx
654,main_group_engine-electrical-system.xlsx,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_engine-electrical-system.xlsx
658,main_group_fuel-preparation-system.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_fuel-preparation-system.xlsx
660,main_group_radiator.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_radiator.xlsx
661,main_group_radiator_2.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_radiator_2.xlsx
662,main_group_rear-axle.xlsx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\main_group_rear-axle.xlsx
663,main_group_rear-axle_2.xlsx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\main_group_rear-axle_2.xlsx
665,main_group_steering_2.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_steering_2.xlsx
666,main_group_vehicle-trim.xlsx,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\main_group_vehicle-trim.xlsx
683,my-secret-key-2.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\my-secret-key-2.txt
787,paint-fnishing.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\paint-fnishing.xlsx
795,picker-2 6.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\picker-2 6.pdf
796,picker-2.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\picker-2.pdf
801,powershell.config.json,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\powershell.config.json
802,price-trends (2).csv,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\price-trends (2).csv
803,price-trends.csv,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\price-trends.csv
804,price-trends_2.csv,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\price-trends_2.csv
816,proton_2FA_recovery_codes.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\proton_2FA_recovery_codes.txt
817,python blog_scraper.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\python blog_scraper.txt
831,recaro-hotsheet-specialist-s-m.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\recaro-hotsheet-specialist-s-m.pdf
987,retail-value.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\retail-value.xlsx
988,retail-value_2.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\retail-value_2.xlsx
1004,shared_conversations.json,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\shared_conversations.json
1006,sk-ant-api03-ipjAKmisIO9kDCq-Kzxsv9gyxEJ.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\sk-ant-api03-ipjAKmisIO9kDCq-Kzxsv9gyxEJ.txt
1060,temporary_pdf_2021-01-17 01-29-06.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-01-17 01-29-06.pdf
1061,temporary_pdf_2021-01-17 01-29-44.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-01-17 01-29-44.pdf
1062,temporary_pdf_2021-01-17 01-29-54.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-01-17 01-29-54.pdf
1063,temporary_pdf_2021-01-17 05-06-31.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-01-17 05-06-31.pdf
1064,temporary_pdf_2021-01-17 05-10-50.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-01-17 05-10-50.pdf
1065,temporary_pdf_2021-01-17 05-11-20.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-01-17 05-11-20.pdf
1066,temporary_pdf_2021-01-22 12-35-36.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-01-22 12-35-36.pdf
1067,temporary_pdf_2021-02-10 21-56-31.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-02-10 21-56-31.pdf
1068,temporary_pdf_2021-02-10 21-57-38.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-02-10 21-57-38.pdf
1069,temporary_pdf_2021-03-12 23-06-51.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\temporary_pdf_2021-03-12 23-06-51.pdf
1078,tooling.xlsx,general_document,1.00,personal_career_tool OR personal_finance_tool,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\tooling.xlsx
1080,tranmission.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\tranmission.txt
1086,user.json,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\user.json
1088,users.json,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\users.json
1095,vehiclewaiver.pdf,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\vehiclewaiver.pdf
1098,vinyl.docx,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\vinyl.docx
1101,w88 alt370.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\w88 alt370.pdf
1108,yard_dripline_maintenance_reformatted.docx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\yard_dripline_maintenance_reformatted.docx
